LOCALITY_ID,LOCALITY_NAME,LOCALITY_TYPE,POSTCODE,STATE,SA2_CODE_2021,SA2_NAME_2021
loc24d9ff7f55fc,NGUKURR,GAZETTED LOCALITY,852,NT,702051066,Gulf
loc24fb946fa05d,WILORA,GAZETTED LOCALITY,872,NT,702011054,Yuendumu - Anmatjere
loc269dd532b5dc,DARWIN HARBOUR,GAZETTED LOCALITY,NA,NT,702031057,Alligator
loc2745359ca6be,COX PENINSULA,GAZETTED LOCALITY,822,NT,702031057,Alligator
loc2745359ca6be,HINGSTON BEACH,ALIAS LOCALITY,822,NT,702031057,Alligator
loc2745359ca6be,IMALUK BEACH,ALIAS LOCALITY,822,NT,702031057,Alligator
loc2745359ca6be,KURUMBA BEACH,ALIAS LOCALITY,822,NT,702031057,Alligator
loc2745359ca6be,MICA BEACH,ALIAS LOCALITY,822,NT,702031057,Alligator
loc2745359ca6be,PIONEER BEACH,ALIAS LOCALITY,822,NT,702031057,Alligator
loc2745359ca6be,PLATER BEACH,ALIAS LOCALITY,822,NT,702031057,Alligator
loc2745359ca6be,SILVERSANDS,ALIAS LOCALITY,822,NT,702031057,Alligator
loc28d61b7a08d1,FLYING FOX,GAZETTED LOCALITY,852,NT,702051065,Elsey
loc28d61b7a08d1,BAGHETTI,ALIAS LOCALITY,852,NT,702051065,Elsey
loc28d61b7a08d1,BARAPUNTA,ALIAS LOCALITY,852,NT,702051065,Elsey
loc28d61b7a08d1,HARTS RANGE,ALIAS LOCALITY,852,NT,702051065,Elsey
loc28d61b7a08d1,KANGAROO VALLEY,ALIAS LOCALITY,852,NT,702051065,Elsey
loc28d61b7a08d1,MAINORU,ALIAS LOCALITY,852,NT,702051065,Elsey
loc28d61b7a08d1,MOROAK,ALIAS LOCALITY,852,NT,702051065,Elsey
loc28d61b7a08d1,MOUNT CAROLINE,ALIAS LOCALITY,852,NT,702051065,Elsey
loc28d61b7a08d1,MOUNT CATT,ALIAS LOCALITY,852,NT,702051065,Elsey
loc28d61b7a08d1,MOUNT MCMINN,ALIAS LOCALITY,852,NT,702051065,Elsey
loc28d61b7a08d1,MOUNTAIN VALLEY,ALIAS LOCALITY,852,NT,702051065,Elsey
loc28d61b7a08d1,ROCKY BAR CROSSING,ALIAS LOCALITY,852,NT,702051065,Elsey
loc297537bb68c7,MANDORAH,GAZETTED LOCALITY,822,NT,702031057,Alligator
loc2999a06bb961,MILINGIMBI,GAZETTED LOCALITY,822,NT,702041063,East Arnhem
loc2999a06bb961,BUSH CAMP,ALIAS LOCALITY,822,NT,702041063,East Arnhem
loc29a679cbdc2d,TIVENDALE,GAZETTED LOCALITY,822,NT,701021017,East Arm
loc2ae033e65a4e,DUNDEE FOREST,GAZETTED LOCALITY,840,NT,702031057,Alligator
loc2ae033e65a4e,DUNDEE,ALIAS LOCALITY,840,NT,702031057,Alligator
loc2ca1a3ad93cf,GULUNG MARDRULK,GAZETTED LOCALITY,852,NT,702051065,Elsey
loc2ca1a3ad93cf,BLUE WATER,ALIAS LOCALITY,852,NT,702051065,Elsey
loc2ca1a3ad93cf,GIMBAT,ALIAS LOCALITY,852,NT,702051065,Elsey
loc2ca1a3ad93cf,GORPULYUL,ALIAS LOCALITY,852,NT,702051065,Elsey
loc2ca1a3ad93cf,MOMOB,ALIAS LOCALITY,852,NT,702051065,Elsey
loc2ca1a3ad93cf,MOUNT JEAN,ALIAS LOCALITY,852,NT,702051065,Elsey
loc2d0073ecad6e,BYNOE HARBOUR,GAZETTED LOCALITY,822,NT,702031057,Alligator
loc2d0073ecad6e,BEER-EETAR ISLAND,ALIAS LOCALITY,822,NT,702031057,Alligator
loc2d0073ecad6e,DUM IN MIRRIE ISLAND,ALIAS LOCALITY,822,NT,702031057,Alligator
loc2d0073ecad6e,GROSE ISLAND,ALIAS LOCALITY,822,NT,702031057,Alligator
loc2d0073ecad6e,KNIFE ISLAND,ALIAS LOCALITY,822,NT,702031057,Alligator
loc2e506edbe610,DALY,GAZETTED LOCALITY,822,NT,701031035,Weddell
loc2e506edbe610,DONALDS LAGOON,ALIAS LOCALITY,822,NT,701031035,Weddell
loc2e7e0523f2e1,MATARANKA,GAZETTED LOCALITY,852,NT,702051065,Elsey
loc2e7e0523f2e1,MATARANKA TOWN CAMP,ALIAS LOCALITY,852,NT,702051065,Elsey
loc2e7e0523f2e1,MULGAN,ALIAS LOCALITY,852,NT,702051065,Elsey
loc2ea402ad1ca9,HALE,GAZETTED LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,ALLAMBI,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,ATNARPA,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,EWANINGA,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,LITTLE WELL,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,LOVES CREEK,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,NUMERY,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,OORAMINNA,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,RINGWOOD,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,ROSS RIVER HOMESTEAD,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,TODD RIVER,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,TODD RIVER DOWNS,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,UNDOOLYA BORE,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,WILLIAM WELL,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2ea402ad1ca9,WILLIAMS WELL,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc2f49d8945a0d,ALI CURUNG,GAZETTED LOCALITY,872,NT,702021055,Barkly
loc2f49d8945a0d,ARNERRE,ALIAS LOCALITY,872,NT,702021055,Barkly
loc30e0eeb0e622,LARAMBA,GAZETTED LOCALITY,872,NT,702011054,Yuendumu - Anmatjere
loc31a6966197ae,LIVINGSTONE,GAZETTED LOCALITY,822,NT,701031035,Weddell
loc31a6966197ae,LIVINGSTON,ALIAS LOCALITY,822,NT,701031035,Weddell
loc31d60741f83e,MOUNT ZEIL,GAZETTED LOCALITY,872,NT,702011053,Tanami
loc31d60741f83e,BUNGHARA,ALIAS LOCALITY,872,NT,702011053,Tanami
loc31d60741f83e,DERWENT,ALIAS LOCALITY,872,NT,702011053,Tanami
loc31d60741f83e,FINKE GORGE NATIONAL PARK,ALIAS LOCALITY,872,NT,702011053,Tanami
loc31d60741f83e,GLEN HELEN,ALIAS LOCALITY,872,NT,702011053,Tanami
loc31d60741f83e,GLEN HELEN HOMESTEAD,ALIAS LOCALITY,872,NT,702011053,Tanami
loc31d60741f83e,MBUNGHARA,ALIAS LOCALITY,872,NT,702011053,Tanami
loc31d60741f83e,MT ZEIL,ALIAS LOCALITY,872,NT,702011053,Tanami
loc31d60741f83e,NARWIETOOMA,ALIAS LOCALITY,872,NT,702011053,Tanami
loc32f08f43ca50,WADEYE,GAZETTED LOCALITY,822,NT,702031059,Thamarrurr
loc32f08f43ca50,BILLY - TRIBAL ELDER'S NAME,ALIAS LOCALITY,822,NT,702031059,Thamarrurr
loc32f08f43ca50,NAUIYU NAMBIYU,ALIAS LOCALITY,822,NT,702031059,Thamarrurr
loc32f08f43ca50,NGUMIK TRIBAL AREA NAME,ALIAS LOCALITY,822,NT,702031059,Thamarrurr
loc32f08f43ca50,YELMUGUM TRIBAL AREA NAME,ALIAS LOCALITY,822,NT,702031059,Thamarrurr
loc341faa0883eb,TIPPERARY,GAZETTED LOCALITY,822,NT,702031058,Daly
loc341faa0883eb,DOUGLAS RIVER,ALIAS LOCALITY,822,NT,702031058,Daly
loc341faa0883eb,ELIZABETH DOWNS,ALIAS LOCALITY,822,NT,702031058,Daly
loc341faa0883eb,FISH RIVER,ALIAS LOCALITY,822,NT,702031058,Daly
loc341faa0883eb,GREEN ANT CREEK,ALIAS LOCALITY,822,NT,702031058,Daly
loc341faa0883eb,HONEYMOON HOUSE,ALIAS LOCALITY,822,NT,702031058,Daly
loc341faa0883eb,MOUNT BURRELL,ALIAS LOCALITY,822,NT,702031058,Daly
loc345d06a73f2e,EATON,GAZETTED LOCALITY,820,NT,701011006,Ludmilla - The Narrows
loc345d06a73f2e,DARWIN AIRPORT,ALIAS LOCALITY,820,NT,701011006,Ludmilla - The Narrows
loc345d06a73f2e,DARWIN INTERNATIONAL AIRPORT,ALIAS LOCALITY,820,NT,701011006,Ludmilla - The Narrows
loc345d06a73f2e,DARWIN RAAF,ALIAS LOCALITY,820,NT,701011006,Ludmilla - The Narrows
loc345d06a73f2e,RAAF BASE RESIDENTIAL AREA,ALIAS LOCALITY,820,NT,701011006,Ludmilla - The Narrows
loc34e5ec938a84,BESWICK,GAZETTED LOCALITY,852,NT,702051065,Elsey
loc3637857ac3a7,THE NARROWS,GAZETTED LOCALITY,820,NT,701011006,Ludmilla - The Narrows
loc3637857ac3a7,NARROWS,ALIAS LOCALITY,820,NT,701011006,Ludmilla - The Narrows
loc3637857ac3a7,RAAF BASE DARWIN,ALIAS LOCALITY,820,NT,701011006,Ludmilla - The Narrows
loc371cde10583a,BULMAN WEEMOL,GAZETTED LOCALITY,852,NT,702051065,Elsey
loc371cde10583a,BULMAN,ALIAS LOCALITY,852,NT,702051065,Elsey
loc371cde10583a,WEEMOL,ALIAS LOCALITY,852,NT,702051065,Elsey
loc37fcbb6c029f,MILLNER,GAZETTED LOCALITY,810,NT,701021023,Millner
loc390fca74daa5,KAKADU,GAZETTED LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,BARRON ISLAND,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,CANNON HILL,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,COOINDA,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,DEAF ADDER,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,DJIRRBIYAK,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,FIELD ISLAND,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,GIINDA,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,GOODPARLA,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,HUNTERS CAMP,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,JA JA,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,JABIRU,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,KAKADU NATIONAL PARK,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,KAPALGA,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,KOONGARRA,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,MAMUKALA 1,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,MAMUKALA 2,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,MUDGINBERRI,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,MUMAKALA,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,NOURLANGIE,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,PARADISE FARM,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,PATONGA,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,PATONGA (AIRSTRIP),ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,PATONGA (HOMESTEAD),ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,POCOCKS BEACH,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,SPRING PEAK,ALIAS LOCALITY,822,NT,702031057,Alligator
loc390fca74daa5,WILDMAN RIVER PLANTATION,ALIAS LOCALITY,822,NT,702031057,Alligator
loc3c81f5564d92,NEMARLUK,GAZETTED LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,CAPE SCOTT,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,CATTLE CREEK,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,CHULUK,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,DELYE,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,EMU POINT,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,EMU PT,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,JURONG SPRINGS,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,KELERRK,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,KUWUUMA,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,KWOMBOM,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,LEICHARDT,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,MUDINGA,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,MULINGI,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,NURDIC,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,OOLLOO CROSSING,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,SABINA,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,TOM TURNERS CROSSING,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,UMINULUK,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,UN-MARR,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,WOODYCUPALDIYA,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,WOODYKUPILDIYA,ALIAS LOCALITY,822,NT,702031058,Daly
loc3c81f5564d92,WUDADUK,ALIAS LOCALITY,822,NT,702031058,Daly
loc3d706fd5b84e,GIRRAWEEN,GAZETTED LOCALITY,836,NT,701031032,Humpty Doo
loc3d8eb1764598,WANGURI,GAZETTED LOCALITY,810,NT,701021029,Wanguri
loc3dee41d87ab6,YUENDUMU,GAZETTED LOCALITY,872,NT,702011054,Yuendumu - Anmatjere
loc3dee41d87ab6,MOUNT BENNETT,ALIAS LOCALITY,872,NT,702011054,Yuendumu - Anmatjere
loc3e470d9d4534,GUNBALANYA,GAZETTED LOCALITY,822,NT,702031061,West Arnhem
loc3e470d9d4534,ARRKULUK,ALIAS LOCALITY,822,NT,702031061,West Arnhem
loc3e470d9d4534,KUNGARREWARL,ALIAS LOCALITY,822,NT,702031061,West Arnhem
loc3e470d9d4534,OENPELLI,ALIAS LOCALITY,822,NT,702031061,West Arnhem
loc3fa6b320d4c6,TUMBLING WATERS,GAZETTED LOCALITY,822,NT,701031035,Weddell
loc40e9a5754e72,UNDOOLYA,GAZETTED LOCALITY,874,NT,702011046,East Side
loc41136f29594d,URALLA,GAZETTED LOCALITY,852,NT,702051067,Katherine
loc41136f29594d,KATHERINE,ALIAS LOCALITY,852,NT,702051067,Katherine
loc411cd4313ac6,FLYNN,GAZETTED LOCALITY,875,NT,702011047,Flynn (NT)
loc411cd4313ac6,YARRENYTY-ARLTERE,ALIAS LOCALITY,875,NT,702011047,Flynn (NT)
loc415590444c10,ALICE SPRINGS,GAZETTED LOCALITY,870,NT,702011045,Charles
loc41d76a8d1b89,AMPILATWATJA,GAZETTED LOCALITY,872,NT,702011052,Sandover - Plenty
loc4324f963c328,WILTON,GAZETTED LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,AWUMBUNYJI,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,BONATHAN,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,BOOMERANG LAGOON,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,BULLOCK SPRING,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,COSTELLO,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,GANIYARRANG,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,LAKE KATHERINE,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,MUMBA MUMBA,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,MUMPUMAMPU,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,NULAWAN,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,NUMERLOORI,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,RITTARANGU,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,TURKEY LAGOON,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,WALMUDGA PLAIN,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,WANMARRI,ALIAS LOCALITY,852,NT,702051066,Gulf
loc4324f963c328,WILTON CROSSING,ALIAS LOCALITY,852,NT,702051066,Gulf
loc43add4c26fd1,YULARA,GAZETTED LOCALITY,872,NT,702011050,Petermann - Simpson
loc43d1b3bea7b3,JOHNSTON,GAZETTED LOCALITY,832,NT,701041042,Palmerston - South
loc43d1b3bea7b3,PALMERSTON INDIGENOUS VILLAGE,ALIAS LOCALITY,832,NT,701041042,Palmerston - South
loc44638efbf6de,BUCHANAN,GAZETTED LOCALITY,852,NT,702051068,Victoria River
loc44638efbf6de,BIRRINDUDU,ALIAS LOCALITY,852,NT,702051068,Victoria River
loc44638efbf6de,INVERWAY,ALIAS LOCALITY,852,NT,702051068,Victoria River
loc44638efbf6de,KIRKIMBIE,ALIAS LOCALITY,852,NT,702051068,Victoria River
loc44638efbf6de,LIMBUNYA,ALIAS LOCALITY,852,NT,702051068,Victoria River
loc44638efbf6de,MAMADI,ALIAS LOCALITY,852,NT,702051068,Victoria River
loc44638efbf6de,MISTAKE CREEK,ALIAS LOCALITY,852,NT,702051068,Victoria River
loc44638efbf6de,MT MAIYO,ALIAS LOCALITY,852,NT,702051068,Victoria River
loc44638efbf6de,WALLAMUNGA,ALIAS LOCALITY,852,NT,702051068,Victoria River
loc44a26fd5cf51,THE GARDENS,GAZETTED LOCALITY,820,NT,701011004,Fannie Bay - The Gardens
loc44a26fd5cf51,MINDIL BEACH,ALIAS LOCALITY,820,NT,701011004,Fannie Bay - The Gardens
loc44a26fd5cf51,THE GARDEN STN,ALIAS LOCALITY,820,NT,701011004,Fannie Bay - The Gardens
loc44d0dd3068f8,UMBAKUMBA,GAZETTED LOCALITY,822,NT,702041062,Anindilyakwa
loc458634711fb8,PAMAYU,GAZETTED LOCALITY,862,NT,702021055,Barkly
loc458634711fb8,BEETALOO,ALIAS LOCALITY,862,NT,702021055,Barkly
loc458634711fb8,HELEN SPRINGS,ALIAS LOCALITY,862,NT,702021055,Barkly
loc458634711fb8,JANGIRULU,ALIAS LOCALITY,862,NT,702021055,Barkly
loc458634711fb8,JINGALOO,ALIAS LOCALITY,862,NT,702021055,Barkly
loc458634711fb8,LIJA MUKUMPARLA,ALIAS LOCALITY,862,NT,702021055,Barkly
loc458634711fb8,LILY HOLE,ALIAS LOCALITY,862,NT,702021055,Barkly
loc458634711fb8,MUCKATY,ALIAS LOCALITY,862,NT,702021055,Barkly
loc458634711fb8,MUNGABROOM,ALIAS LOCALITY,862,NT,702021055,Barkly
loc458634711fb8,NAMERINNI,ALIAS LOCALITY,862,NT,702021055,Barkly
loc458634711fb8,O T DOWNS,ALIAS LOCALITY,862,NT,702021055,Barkly
loc458634711fb8,POWELL CREEK,ALIAS LOCALITY,862,NT,702021055,Barkly
loc458634711fb8,RENNER SPRINGS,ALIAS LOCALITY,862,NT,702021055,Barkly
loc458634711fb8,UCHARONIDGE,ALIAS LOCALITY,862,NT,702021055,Barkly
loc45a7f4a80464,PINELANDS,GAZETTED LOCALITY,829,NT,701041038,Durack - Marlow Lagoon
loc46929e0e70e3,STUART,GAZETTED LOCALITY,870,NT,702011045,Charles
loc46929e0e70e3,ANTHELK EWLPAYE,ALIAS LOCALITY,870,NT,702011045,Charles
loc46929e0e70e3,APER-ALWERRKNGE,ALIAS LOCALITY,870,NT,702011045,Charles
loc46929e0e70e3,ITWIYETHWENGE,ALIAS LOCALITY,870,NT,702011045,Charles
loc46929e0e70e3,LHENPE ARTNWE,ALIAS LOCALITY,870,NT,702011045,Charles
loc46929e0e70e3,MOUNT NANCY,ALIAS LOCALITY,870,NT,702011045,Charles
loc47574aaf761b,NEWCASTLE WATERS,GAZETTED LOCALITY,862,NT,702021055,Barkly
loc47574aaf761b,MARLINJA,ALIAS LOCALITY,862,NT,702021055,Barkly
loc4963ae35d805,HAASTS BLUFF,GAZETTED LOCALITY,872,NT,702011053,Tanami
loc49dd30b56e36,ADELAIDE RIVER,GAZETTED LOCALITY,846,NT,702031057,Alligator
loc49dd30b56e36,AMANGAL INDIGENOUS VILLAGE,ALIAS LOCALITY,846,NT,702031057,Alligator
loc4b38c2d9d987,BURT PLAIN,GAZETTED LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,16 MILE,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,AMBURLA,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,ANHELKE,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,ARTEKERRE,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,BLACK TANK,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,BOND SPRINGS,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,BURT CREEK,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,CORKWOOD BORE,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,DEEP WELL,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,GILLEN BORE,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,GILLENS BORE,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,HAMILTON DOWNS,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,HARRY CREEK,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,INJULKAMA,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,IRRKERLANTYE,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,MOUNT TWELLER,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,RUBUNJA COMMUNITY,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,SALTBUSH BORE,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,SIMPSONS GAP,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,SIXTEEN MILE CREEK,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,SNAKE WELL,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,WERRE-THERRE,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b38c2d9d987,YAMBAH,ALIAS LOCALITY,872,NT,702011052,Sandover - Plenty
loc4b4eada2d3c5,MOULDEN,GAZETTED LOCALITY,830,NT,701041040,Moulden
loc4cdc7b6edb8e,FLEMING,GAZETTED LOCALITY,822,NT,702031058,Daly
loc4cf1b67f4314,BELLAMACK,GAZETTED LOCALITY,832,NT,701041043,Rosebery - Bellamack
loc4d7ca47f3372,DAGURAGU,GAZETTED LOCALITY,852,NT,702051068,Victoria River
loc4d7ca47f3372,BURDAWURTA,ALIAS LOCALITY,852,NT,702051068,Victoria River
loc4de1d44f393d,KATHERINE SOUTH,GAZETTED LOCALITY,850,NT,702051067,Katherine
loc4de1d44f393d,KATHERINE LOCALITY,ALIAS LOCALITY,850,NT,702051067,Katherine
loc4de1d44f393d,SOUTH KATHERINE,ALIAS LOCALITY,850,NT,702051067,Katherine
loc4de1d44f393d,WALPIRI TRANSIENT CAMP,ALIAS LOCALITY,850,NT,702051067,Katherine
loc4eca47859dbe,BUFFALO CREEK,GAZETTED LOCALITY,812,NT,701021014,Buffalo Creek
loc503a5d1d6b3d,PIGEON HOLE,GAZETTED LOCALITY,852,NT,702051068,Victoria River
loc515812367ba1,MARGARET RIVER,GAZETTED LOCALITY,822,NT,702031057,Alligator
loc5286a28ab3b2,DAVENPORT,GAZETTED LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,10 MILE,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,ANNERRE,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,ARRAWAJIN,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,AURENA,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,BARROW CREEK,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,DEVILS MARBLES,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,ELKEDRA,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,EPENARRA,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,FIRST GAP,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,HATCHES CREEK,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,IMANGARA,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,IMPERRENTH,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,JEMELKERE,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,KALPITAPTA,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,KURUNDI,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,MURRAY DOWNS,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,NEUTRAL JUNCTION,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,SINGLETON,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,TARA COMMUNITY,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,THANGKENHARENGE,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,WAKURLPU,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,WAUCHOPE,ALIAS LOCALITY,872,NT,702021055,Barkly
loc5286a28ab3b2,WYCLIFFE WELL,ALIAS LOCALITY,872,NT,702021055,Barkly
loc53126d97b04e,BAINES,GAZETTED LOCALITY,852,NT,702051068,Victoria River
loc53126d97b04e,AMANBIDJI,ALIAS LOCALITY,852,NT,702051068,Victoria River
loc53126d97b04e,AUVERGNE,ALIAS LOCALITY,852,NT,702051068,Victoria River
loc53126d97b04e,BAMBOO SPRINGS,ALIAS LOCALITY,852,NT,702051068,Victoria River
loc53126d97b04e,BINJIN,ALIAS LOCALITY,852,NT,702051068,Victoria River
